ID,MTB,SMTB,TKBUNDESLA,X,Y
4119,8232,Uffing a.Staffelsee,Bayern,11.08201987,47.74911977
4120,8233,Iffeldorf,Bayern,11.24866321,47.74912079
4121,8234,Penzberg,Bayern,11.41530657,47.74912183
4122,8235,Bad Tölz,Bayern,11.58194993,47.74912292
4123,8236,Tegernsee,Bayern,11.74859329,47.74912403
4124,8237,Miesbach,Bayern,11.91523666,47.74912519
4125,8238,Neubeuern,Bayern,12.08188004,47.74912638
4126,8239,Aschau i.Chiemgau,Bayern,12.24852343,47.74912761
4127,8240,Marquartstein,Bayern,12.41516683,47.74912888
4128,8241,Ruhpolding,Bayern,12.58181023,47.74913019
4129,8242,Inzell,Bayern,12.74845364,47.74913154
4130,8243,Bad Reichenhall,Bayern,12.91509706,47.74913294
4154,8311,Lörrach,Baden-Württemberg,7.582510891,47.6491178
4155,8312,Schopfheim,Baden-Württemberg,7.749154211,47.64911809
4156,8313,Wehr,Baden-Württemberg,7.915797533,47.64911842
4157,8314,Görwihl,Baden-Württemberg,8.082440857,47.64911879
4158,8315,Waldshut-Tiengen,Baden-Württemberg,8.249084182,47.64911919
4159,8316,Klettgau,Baden-Württemberg,8.415727509,47.64911962
4160,8317,Jestetten,Baden-Württemberg,8.582370838,47.64912009
4161,8318,Gailingen a. Hochrhein,Baden-Württemberg,8.74901417,47.64912059
4162,8319,╓hningen,Baden-Württemberg,8.915657504,47.64912112
4163,8320,Konstanz (West),Baden-Württemberg,9.082300841,47.64912169
4164,8321,Konstanz (Ost),Baden-Württemberg,9.248944181,47.64912229
4165,8322,Friedrichshafen,Baden-Württemberg,9.415587524,47.64912293
4166,8323,Tettnang,Bayern,9.582230871,47.6491236
4167,8324,Wangen im Allgäu (West),Bayern,9.748874221,47.6491243
4168,8325,Wangen im Allgäu Ost,Bayern,9.915517575,47.64912504
4169,8326,Isny im Allgäu Süd,Bayern,10.08216093,47.64912581
4170,8327,Buchenberg,Bayern,10.24880429,47.64912661
4171,8328,Nesselwang West,Bayern,10.41544766,47.64912745
4172,8329,Nesselwang Ost,Bayern,10.58209103,47.64912833
4173,8330,Roßhaupten,Bayern,10.74873441,47.64912923
4174,8331,Bad Bayersoien,Bayern,10.91537779,47.64913018
4175,8332,Unterammergau,Bayern,11.08202117,47.64913115
4176,8333,Murnau a.Staffelsee,Bayern,11.24866457,47.64913216
4177,8334,Kochel a.See,Bayern,11.41530796,47.64913321
4178,8335,Lenggries,Bayern,11.58195137,47.64913429
4179,8336,Rottach-Egern,Bayern,11.74859478,47.64913541
4180,8337,Josefsthal,Bayern,11.91523819,47.64913656
4181,8338,Bayrischzell,Bayern,12.08188162,47.64913775
4182,8339,Oberaudorf,Bayern,12.24852505,47.64913898
4183,8340,Reit im Winkl,Bayern,12.41516849,47.64914025
4184,8341,Seegatterl,Bayern,12.58181194,47.64914156
4185,8342,Schneizlreuth,Bayern,12.74845539,47.64914291
4186,8343,Berchtesgaden West,Bayern,12.91509886,47.6491443
4187,8344,Berchtesgaden Ost,Bayern,13.08174234,47.64914574
4210,8411,Weil am Rhein,Baden-Württemberg,7.582511258,47.54912919
4211,8412,Rheinfelden (Baden),Baden-Württemberg,7.749154623,47.54912948
4212,8413,Bad Säckingen,Baden-Württemberg,7.915797989,47.54912982
4213,8414,Laufenburg (Baden),Baden-Württemberg,8.082441357,47.54913018
4214,8415,Küssaberg-Dangstetten,Baden-Württemberg,8.249084727,47.54913058
4215,8416,Hohentengen a. Hochrhein,Baden-Württemberg,8.415728098,47.54913101
4216,8417,Jestetten,Baden-Württemberg,8.582371472,47.54913148
4222,8423,Kressbronn am Bodensee,Bayern,9.582231771,47.54913498
4223,8424,Lindau (Bodensee),Bayern,9.748875165,47.54913569
4224,8425,Weiler-Simmerberg,Bayern,9.915518564,47.54913642
4225,8426,Oberstaufen,Bayern,10.08216197,47.54913719
4226,8427,Immenstadt i.Allgäu,Bayern,10.24880537,47.549138
4227,8428,Hindelang,Bayern,10.41544878,47.54913884
4228,8429,Pfronten,Bayern,10.5820922,47.54913971
4229,8430,Füssen,Bayern,10.74873562,47.54914061
4230,8431,Linderhof,Bayern,10.91537904,47.54914156
4231,8432,Oberammergau,Bayern,11.08202247,47.54914253
4232,8433,Eschenlohe,Bayern,11.24866591,47.54914354
4233,8434,Vorderriß,Bayern,11.41530935,47.54914459
4234,8435,Fall,Bayern,11.5819528,47.54914567
4241,8442,Hirschbichl,Bayern,12.74845714,47.54915427
4242,8443,Königssee,Bayern,12.91510065,47.54915566
4243,8444,Hoher Göll,Bayern,13.08174417,47.5491571
4281,8526,Balderschwang,Bayern,10.08216299,47.44914858
4282,8527,Oberstdorf,Bayern,10.24880644,47.44914938
4283,8528,Hinterstein,Bayern,10.4154499,47.44915022
4286,8531,Zugspitze,Bayern,10.91538029,47.44915293
4287,8532,Garmisch-Partenkirchen,Bayern,11.08202377,47.44915391
4288,8533,Mittenwald,Bayern,11.24866725,47.44915491
4289,8534,stl.Karwendelspitze,Bayern,11.41531073,47.44915596
4298,8543,Funtensee,Bayern,12.91510242,47.44916702
4337,8626,Hoher Ifen,Bayern,10.08216402,47.34915995
4338,8627,Einödsbach,Bayern,10.24880751,47.34916076
4339,8628,Hochvogel,Bayern,10.41545101,47.34916159
4394,8727,Biberkopf,Bayern,10.24880857,47.24917213
