"Grid","Sample_ID","LU_type","Species","Ecological grouping","Maturity","Abundance","Additional material","Total abundance per replicate","Comments","FID","OBJECTID","Unique_ID","Photo","NOTES","observed_o","user_login","positional","POINT_X","POINT_Y","Date","Time","MAT","MAP","Albedo","MAP_Seas","MAT_Seas","Crop","Dist_Urban","Forest_Con","NDVI","Forest_Dec","Pop_Dens","Elev","Slope","Aspect","Dist_River","SOC","pH","P","N","Clay_Silt"
"G0",457,"PAST","Aporrectodea oliveirae","Epigeic","1M",1,NA,10,NA,372,372,"G0_PAST_457","https://static.inaturalist.org/photos/172671973/medium.jpeg"," ","2021-12-17 17:16:39","susanamendes",3,-8.58988594978,40.9197602603,"2021-12-17","17:16",15.3373003,1585.8800049,1617.6500244,52.1283989,393.9949951,0.111368,0,0.0015345,155.7920074,0.517902,644.5809937,100.6579971,249.5720062,164.8910065,18438,88.0616989,5.5464501,29.3654003,2.1370399,41.3125992
"G0",458,"PERM","Aporrectodea trapezoides","Anecic","1M+2SM+5I",8,NA,NA,NA,373,373,"G0_PERM_458","https://static.inaturalist.org/photos/172669038/medium.jpeg"," ","2021-12-17 16:43:46","susanamendes",3,-8.56490376989,40.9123031197,"2021-12-17","16:43",15.2414999,1662.3199463,1593.4300537,51.9915009,401.5150146,0.0675961,631.867981,0.30193,154.0140076,0,947.8569946,119.387001,249.279007,148.7720032,17925,72.8150024,5.58074,25.6567001,2.1783299,44.5959015
"G0",458,"PERM","Allolobophora chlorotica","Endogeic","1M+1FM",2,NA,NA,NA,373,373,"G0_PERM_458","https://static.inaturalist.org/photos/172669038/medium.jpeg"," ","2021-12-17 16:43:46","susanamendes",3,-8.56490376989,40.9123031197,"2021-12-17","16:43",15.2414999,1662.3199463,1593.4300537,51.9915009,401.5150146,0.0675961,631.867981,0.30193,154.0140076,0,947.8569946,119.387001,249.279007,148.7720032,17925,72.8150024,5.58074,25.6567001,2.1783299,44.5959015
"G0",461,"URB","Octolasion lacteum","Endogeic","4M+2FM+1SM+1I",8,NA,NA,NA,376,376,"G0_URB_461","https://static.inaturalist.org/photos/172649657/medium.jpeg"," ","2021-12-17 11:08:47","susanamendes",3,-8.48356334008,40.8036270301,"2021-12-17","11:08",14.9921999,1843.4000244,1528.9599609,52.5,421.0750122,0.211637,631.867981,0,160.6179962,0.497703,337.2510071,165.8439941,247.4400024,170.8000031,14645.4003906,87.4316025,5.0311098,15.7026997,2.73262,47.0667
"G0",461,"URB","Satchellius madeirensis","Epi-Endogeic","1M+2SM+4I",7,NA,NA,NA,376,376,"G0_URB_461","https://static.inaturalist.org/photos/172649657/medium.jpeg"," ","2021-12-17 11:08:47","susanamendes",3,-8.48356334008,40.8036270301,"2021-12-17","11:08",14.9921999,1843.4000244,1528.9599609,52.5,421.0750122,0.211637,631.867981,0,160.6179962,0.497703,337.2510071,165.8439941,247.4400024,170.8000031,14645.4003906,87.4316025,5.0311098,15.7026997,2.73262,47.0667
"G0",461,"URB","Allolobophora chlorotica","Endogeic","1SM",1,NA,NA,NA,376,376,"G0_URB_461","https://static.inaturalist.org/photos/172649657/medium.jpeg"," ","2021-12-17 11:08:47","susanamendes",3,-8.48356334008,40.8036270301,"2021-12-17","11:08",14.9921999,1843.4000244,1528.9599609,52.5,421.0750122,0.211637,631.867981,0,160.6179962,0.497703,337.2510071,165.8439941,247.4400024,170.8000031,14645.4003906,87.4316025,5.0311098,15.7026997,2.73262,47.0667
"G0",461,"URB","Aporrectodea oliveirae","Epigeic","1M+2SM+1I+1FI",5,NA,NA,NA,376,376,"G0_URB_461","https://static.inaturalist.org/photos/172649657/medium.jpeg"," ","2021-12-17 11:08:47","susanamendes",3,-8.48356334008,40.8036270301,"2021-12-17","11:08",14.9921999,1843.4000244,1528.9599609,52.5,421.0750122,0.211637,631.867981,0,160.6179962,0.497703,337.2510071,165.8439941,247.4400024,170.8000031,14645.4003906,87.4316025,5.0311098,15.7026997,2.73262,47.0667
"G0",461,"URB","Aporrectodea trapezoides","Anecic","1I",1,NA,NA,NA,376,376,"G0_URB_461","https://static.inaturalist.org/photos/172649657/medium.jpeg"," ","2021-12-17 11:08:47","susanamendes",3,-8.48356334008,40.8036270301,"2021-12-17","11:08",14.9921999,1843.4000244,1528.9599609,52.5,421.0750122,0.211637,631.867981,0,160.6179962,0.497703,337.2510071,165.8439941,247.4400024,170.8000031,14645.4003906,87.4316025,5.0311098,15.7026997,2.73262,47.0667
"G0",462,"CROP","Lumbricus terrestris","Anecic","1M+1I",2,NA,NA,NA,377,377,"G0_CROP_462","https://static.inaturalist.org/photos/172646499/medium.jpeg"," ","2021-12-17 09:38:24","susanamendes",3,-8.56349196019,40.8149399402,"2021-12-17","09:38",15.4414997,1571.8499756,1727.4000244,52.719799,400.2359924,0.818576,893.5960083,0,161.0220032,0.151657,296.3380127,61.9420013,249.8190002,176.1909943,14355.9003906,63.7118988,4.9092302,46.4934006,2.0945799,38.7456017
"G0",462,"CROP","Aporrectodea caliginosa","Endogeic","15M+3FM+4SM+29I",51,NA,NA,NA,377,377,"G0_CROP_462","https://static.inaturalist.org/photos/172646499/medium.jpeg"," ","2021-12-17 09:38:24","susanamendes",3,-8.56349196019,40.8149399402,"2021-12-17","09:38",15.4414997,1571.8499756,1727.4000244,52.719799,400.2359924,0.818576,893.5960083,0,161.0220032,0.151657,296.3380127,61.9420013,249.8190002,176.1909943,14355.9003906,63.7118988,4.9092302,46.4934006,2.0945799,38.7456017
"G0",462,"CROP","Allolobophora chlorotica","Endogeic","3M+1SM+3I",7,"plus 3 tail fragments",NA,NA,377,377,"G0_CROP_462","https://static.inaturalist.org/photos/172646499/medium.jpeg"," ","2021-12-17 09:38:24","susanamendes",3,-8.56349196019,40.8149399402,"2021-12-17","09:38",15.4414997,1571.8499756,1727.4000244,52.719799,400.2359924,0.818576,893.5960083,0,161.0220032,0.151657,296.3380127,61.9420013,249.8190002,176.1909943,14355.9003906,63.7118988,4.9092302,46.4934006,2.0945799,38.7456017
"G67",58,"URB",NA,NA,NA,NA,NA,NA,NA,0,0,"G67_URB_58","https://static.inaturalist.org/photos/167126894/medium.jpeg"," ","2021-11-03 16:35:59","carolina_duarte",6,-6.71781072419,41.8325607427,"2021-11-03","16:35",12.9216003,1023.3200073,1814.4000244,51.0223007,568.5319824,1,2527.4699707,0,117.3850021,0,22.7628994,669.7459717,248.5099945,114.5820007,10139.0996094,46.6111984,6.08253,34.7737999,1.0442899,55.3769989
"G67",63,"FOR",NA,NA,NA,NA,NA,NA,NA,3,3,"G67_FOR_63","https://static.inaturalist.org/photos/167248648/medium.jpeg"," ","2021-11-04 11:39:55","ruicarvalho",9,-6.5863466251,41.8837360666,"2021-11-04","11:39",11.6848001,1123.2600098,1299.6300049,51.2507019,561.1229858,0.306279,12022.0996094,0.543276,150.5399933,0,0,868.2479858,246.2400055,116.2360001,13551.5,49.2485008,5.4944401,15.5684996,1.7875,56.8148003
"G67",61,"EXO",NA,NA,NA,NA,NA,NA,NA,4,4,"G67_EXO_61","https://static.inaturalist.org/photos/167247797/medium.jpeg"," ","2021-11-04 10:40:05","carolina_duarte",9,-6.57469177291,41.8840854766,"2021-11-04","10:40",11.7219,1119.4899902,1247.4499512,51.1222992,562.1560059,0.190424,12653.0996094,0.703707,153.5,0,0.0593087,873.9630127,246.7109985,122.9660034,13435.4003906,49.3167992,5.5988302,21.0324001,1.3492,61.9406013
"G66",201,"PAST",NA,NA,NA,NA,NA,NA,NA,6,6,"G66_PAST_201","https://inaturalist-open-data.s3.amazonaws.com/photos/166972979/medium.jpeg"," ","2021-11-02 16:08:47","andrerp89",5,-6.79502402394,41.980025487,"2021-11-02","16:08",8.59517,1659.7099609,1597.9799805,52.7915001,534.7620239,0.256074,13987,0,156.9019928,0,0,1354.8800049,249.279007,115.8769989,2362.6999512,65.5964966,5.5314498,30.5508003,2.64574,50.9329987
"G66",203,"URB",NA,NA,NA,NA,NA,NA,NA,7,7,"G66_URB_203","https://inaturalist-open-data.s3.amazonaws.com/photos/167085301/medium.jpeg"," ","2021-11-03 09:36:41","andrerp89",4,-6.79814367589,41.8609076407,"2021-11-03","09:36",11.7866001,1333.9699707,1821.2700195,52.1349983,556.9320068,0.762897,5210.5200195,0,136.2510071,0,37.6111984,832.8809814,249.2180023,120.0920029,8458.5195313,50.4976006,5.9398999,36.9171982,0.964922,60.7456017
"G66",204,"PERM",NA,NA,NA,NA,NA,NA,NA,8,8,"G66_PERM_204","https://inaturalist-open-data.s3.amazonaws.com/photos/167093889/medium.jpeg"," ","2021-11-03 11:10:27","andrerp89",8,-6.84504537285,41.8841950787,"2021-11-03","11:10",11.5894003,1333.8900146,1613.1600342,52.5675011,552.565979,0.845286,9890.2998047,0,152.8739929,0.154714,30.5562,866.8629761,247.3739929,155.776001,10951.5996094,55.1269989,5.6097298,34.8772011,1.6866601,61.957901
"G66",205,"CROP",NA,NA,NA,NA,NA,NA,NA,9,9,"G66_CROP_205","https://inaturalist-open-data.s3.amazonaws.com/photos/167093942/medium.jpeg"," ","2021-11-03 11:40:40","andrerp89",3,-6.91644697565,41.8631548333,"2021-11-03","11:40",12.0957003,1294.1999512,1765.9599609,51.8675003,551.9849854,1,7687.0097656,0,143.8860016,0,25.3929996,768.8699951,245.3329926,160.0789948,11884.2998047,50.8815994,6.0011301,31.4335003,1.4149899,52.0497017
"G66",202,"FOR",NA,NA,NA,NA,NA,NA,NA,10,10,"G66_FOR_202","https://inaturalist-open-data.s3.amazonaws.com/photos/167011601/medium.jpeg"," ","2021-11-02 17:28:49","andrerp89",3,-6.86485716503,41.9079304125,"2021-11-02","17:28",11.7518997,1355.4399414,1376.3599854,52.7084999,550.3909912,0.175992,10363.4003906,0.069598,163.0469971,0.353829,0,843.8610229,243.6199951,96.1809998,9688.8203125,53.2725983,5.6442699,25.0172997,2.335,50.6385002
"G65",209,"PERM",NA,NA,NA,NA,NA,NA,NA,11,11,"G65_PERM_209","https://inaturalist-open-data.s3.amazonaws.com/photos/168059844/medium.jpeg","GPS ERROR","2021-11-03 16:10:05","andrerp89",2900,-7.02884219991,41.9122193,"2021-11-03","16:10",10.6225004,1572.9599609,1512.7700195,51.1127014,535.09198,0.648956,5961.0297852,0.351044,158.2129974,0,0.0160161,1001.5100098,245.220993,163.9329987,21849.3007813,51.1007996,5.2344098,34.9380989,2.7794001,56.0774002
"G65",207,"URB",NA,NA,NA,NA,NA,NA,NA,12,12,"G65_URB_207","https://inaturalist-open-data.s3.amazonaws.com/photos/167942451/medium.jpeg"," ","2021-11-03 14:29:42","andrerp89",3,-7.05358867018,41.8948264404,"2021-11-03","14:29",11.4497004,1414.9699707,1693.6099854,50.7126999,538.6660156,0.902627,7992.5698242,0,160.0410004,0.0973732,92.2235031,864.3880005,246.7590027,154.8029938,22901.1992188,52.8465996,5.46908,34.6721001,1.9773999,51.4393005
"G65",210,"PAST",NA,NA,NA,NA,NA,NA,NA,13,13,"G65_PAST_210","https://static.inaturalist.org/photos/167239845/medium.jpeg"," ","2021-11-03 18:17:22","filipe70",6,-7.1428728503,41.9665321103,"2021-11-03","18:17",11.5506001,1465.4699707,1473.5,49.6324997,528.914978,0.0094666,9665.7197266,0,148.7510071,0,3.18537,828.1569824,245.1390076,164.6589966,15353.9003906,49.4852982,5.6736798,29.0254993,2.2987399,36.0526009
"G65",208,"FOR",NA,NA,NA,NA,NA,NA,NA,14,14,"G65_FOR_208","https://inaturalist-open-data.s3.amazonaws.com/photos/167943075/medium.jpeg"," ","2021-11-03 15:24:40","andrerp89",8,-7.13058371976,41.8679889402,"2021-11-03","15:24",13.0139999,1144.7700195,1238.1899414,50.2126999,548.0839844,0,11053.2001953,0,156.5780029,0,0.0036034,613.7360229,231.7960052,110.1780014,21487.1992188,44.199501,5.95648,16.7830009,1.7626801,61.5035019
"G65",206,"CROP",NA,NA,NA,NA,NA,NA,NA,15,15,"G65_CROP_206","https://inaturalist-open-data.s3.amazonaws.com/photos/167942370/medium.jpeg"," ","2021-11-03 13:55:29","andrerp89",3,-7.01610649032,41.87484894,"2021-11-03","13:55",11.3318996,1481.1099854,1629.1500244,50.9802017,541.4039917,0.752844,4423.0800781,0,147.3619995,0.247156,5.0631299,894.1060181,246.2969971,177.4140015,19500.1992188,48.2024002,5.4095001,30.4013996,1.7433701,49.8834
"G56",330,"PAST",NA,NA,NA,NA,NA,NA,NA,16,16,"G56_PAST_330","https://static.inaturalist.org/photos/167096466/medium.jpeg"," ","2021-11-03 12:05:26","filipe70",3,-6.64058786734,41.8087677525,"2021-11-03","12:05",11.8171997,1062.2600098,1734.5200195,50.5264015,564.5200195,0.334074,8500.9199219,0,127.6179962,0,0.139968,836.7009888,247.9909973,116.6849976,15624.9003906,45.6264,6.1455698,32.652401,1.83823,63.0326004
"G56",329,"FOR",NA,NA,NA,NA,NA,NA,NA,17,17,"G56_FOR_329","https://static.inaturalist.org/photos/167092634/medium.jpeg"," ","2021-11-03 11:16:57","filipe70",5,-6.57202113806,41.7673739238,"2021-11-03","11:16",12.8929005,945.2139893,1298.8000488,49.1548004,577.065979,0.23856,13610.9003906,0.274371,151.4420013,0.0236449,0,671.9459839,245.9640045,101.2450027,20841.4003906,41.3189011,5.7257299,19.7367001,1.71058,60.3047981
"G56",331,"CROP",NA,NA,NA,NA,NA,NA,NA,18,18,"G56_CROP_331","https://static.inaturalist.org/photos/167100322/medium.jpeg"," ","2021-11-03 12:47:40","filipe70",3,-6.62387962025,41.7239463196,"2021-11-03","12:47",12.3711996,887.3469849,1749.8900146,49.1633987,571.9069824,1,8594.3300781,0,122.2340012,0,0.458945,747.7219849,249.3820038,94.8683014,18235.5,47.4743996,5.7697902,28.8978004,1.21189,55.1819992
"G56",333,"URB",NA,NA,NA,NA,NA,NA,NA,19,19,"G56_URB_333","https://static.inaturalist.org/photos/167117484/medium.jpeg"," ","2021-11-03 15:21:43","filipe70",3,-6.7191291402,41.7674390104,"2021-11-03","15:21",13.4772997,1000.9699707,1626.5799561,50.0675011,576.6589966,0.954016,4556.4702148,0,133.9819946,0.0459843,34.8130989,549.223999,246.3000031,90.4526978,8506.0097656,46.4342003,6.1532102,30.8775005,1.08797,57.0390015
"G56",332,"PERM",NA,NA,NA,NA,NA,NA,NA,21,21,"G56_PERM_332","https://static.inaturalist.org/photos/167109273/medium.jpeg"," ","2021-11-03 14:12:15","filipe70",3,-6.68237489499,41.6703637417,"2021-11-03","14:12",12.7736998,993.9780273,1517.9799805,48.8872986,574.9719849,0.915033,1998.1400146,0,125.6949997,0,16.6063004,683.1270142,245.4160004,93.5440979,17591.9003906,44.3451996,6.0569,38.5273018,1.05507,60.3772011
"G57",328,"PAST",NA,NA,NA,NA,NA,NA,NA,22,22,"G57_PAST_328","https://static.inaturalist.org/photos/167092472/medium.jpeg"," ","2021-11-03 11:06:55","filipe70",4,-6.44674238985,41.6738208202,"2021-11-03","11:06",12.0304003,907.6920166,1375.8599854,47.8872986,573.5159912,0.248375,7204.3999023,0,152.9149933,0,0.212843,834.3430176,247.3329926,128.5429993,24517.3007813,45.8714981,6.1923299,16.3596001,1.39381,55.9169006
"G57",326,"CROP",NA,NA,NA,NA,NA,NA,NA,23,23,"G57_CROP_326","https://static.inaturalist.org/photos/166986023/medium.jpeg"," ","2021-11-02 17:46:35","filipe70",10,-6.39993578001,41.6748718902,"2021-11-02","17:46",12.1022997,862.9829712,1410.1300049,47.4000015,576.7520142,0.331354,5210.5200195,0.0921804,146.1660004,0,6.1419702,821.5869751,248.1369934,133.8540039,21295.6992188,40.4990005,6.0968399,24.8003998,1.2445101,63.6842995
"G57",324,"PERM",NA,NA,NA,NA,NA,NA,NA,24,24,"G57_PERM_324","https://static.inaturalist.org/photos/166971090/medium.jpeg"," ","2021-11-02 15:53:54","filipe70",4,-6.3348500404,41.6532952001,"2021-11-02","15:53",12.4698,782.6329956,1415.8800049,46.6873016,581.9370117,0.876776,3402.7099609,0,141.4190063,0,0,772.835022,248.9989929,162.7050018,14910,45.9417,5.9628601,11.6736002,1.38134,56.9351997
"G57",327,"URB",NA,NA,NA,NA,NA,NA,NA,25,25,"G57_URB_327","https://static.inaturalist.org/photos/167086072/medium.jpeg"," ","2021-11-02 18:13:03","filipe70",5,-6.42900163742,41.6573955601,"2021-11-02","18:13",12.6153002,880.9299927,1572.0999756,47.6873016,580.5999756,0.916214,5094.2797852,0,126.461998,0.0102852,46.710701,739.8540039,249.0359955,136.6289978,22117.5996094,43.1948013,6.0337801,14.5690002,1.1622699,64.4610977
"G57",325,"FOR",NA,NA,NA,NA,NA,NA,NA,26,26,"G57_FOR_325","https://static.inaturalist.org/photos/166985716/medium.jpeg"," ","2021-11-02 16:34:00","filipe70",3,-6.33994258009,41.6696086502,"2021-11-02","16:34",12.4794998,793.1829834,1256.8299561,46.6873016,583.059021,0.138796,3159.3400879,0.116504,154.6620026,0.0067473,5.9018998,764.5120239,246.927002,168.4960022,16215.5996094,42.4500008,6.0924501,16.2618999,1.8163,53.7173996
"G46",156,"PERM",NA,NA,NA,NA,NA,NA,NA,31,31,"G46_PERM_156","https://static.inaturalist.org/photos/167914558/medium.jpeg"," ","2021-11-08 12:42:56","filipe70",3,-6.20655699851,41.5749749788,"2021-11-08","12:42",12.9139004,672.4650269,1525.0200195,45.1283989,592.401001,0.816944,4600.0698242,0,135.9880066,0.158723,0.248473,719.434021,244.4440002,91.072998,953.5050049,40.6152,6.0242,10.6662998,1.44989,66.9581985
"G45",26,"PAST",NA,NA,NA,NA,NA,NA,NA,32,32,"G45_PAST_26","https://static.inaturalist.org/photos/164699829/medium.jpeg"," ","2021-10-21 09:13:23","carolina_duarte",4,-6.32728653964,41.5484986401,"2021-10-21","09:13",12.5541,797.6430054,1866.0799561,46.3872986,583.7860107,0.990449,631.867981,0,124.4079971,0,56.8507004,769.2479858,249.9409943,78.7503967,7873.3398438,42.2867012,5.7479,22.3367004,2.2300401,50.2141991
"G45",24,"CROP",NA,NA,NA,NA,NA,NA,NA,34,34,"G45_CROP_24","https://inaturalist-open-data.s3.amazonaws.com/photos/164573598/medium.jpeg"," ","2021-10-20 16:46:23","srcosta",9,-6.36272365217,41.4922574675,"2021-10-20","16:46",12.6952,796.7589722,1782.9899902,46.7873001,583.2349854,1,1895.5999756,0,117.538002,0,2.2105601,739.789978,249.6139984,98.6850967,6652.3398438,42.457901,5.8987198,21.4741001,2.4744699,63.8376999
"G45",27,"PERM",NA,NA,NA,NA,NA,NA,NA,35,35,"G45_PERM_27","https://static.inaturalist.org/photos/164704217/medium.jpeg"," ","2021-10-21 10:18:39","carolina_duarte",14,-6.4092505189,41.5508392642,"2021-10-21","10:18",12.3824997,868.1669922,1723.4799805,47.2915001,578.1699829,1,2278.2299805,0,124.9219971,0,0.031162,784.0349731,249.6640015,134.1829987,13545.4003906,35.5662994,6.0805101,19.2959995,1.1620899,61.9275017
"G45",28,"FOR",NA,NA,NA,NA,NA,NA,NA,36,36,"G45_FOR_28","https://inaturalist-open-data.s3.amazonaws.com/photos/164708733/medium.jpeg"," ","2021-10-21 10:52:22","srcosta",8,-6.46154972734,41.5420580005,"2021-10-21","10:52",12.9392996,862.2319946,1500.9899902,47.6959,580.8099976,0.684735,2825.8000488,0,136.0399933,0.0506273,0.14635,690.4890137,247.7619934,153.0800018,16672.8007813,37.6810989,5.9572201,22.1553993,1.61876,60.3324013
"G44",155,"URB",NA,NA,NA,NA,NA,NA,NA,37,37,"G44_URB_155","https://static.inaturalist.org/photos/167941776/medium.jpeg"," ","2021-11-08 17:02:55","filipe70",0,-6.5223029722,41.5862619723,"2021-11-08","17:02",12.7552004,905.2540283,1679,48.2000008,578.382019,0.849351,0,0,123.5350037,0.0001962,118.9319992,704.2919922,246.9850006,114.6940002,23258.5,38.125,6.2311001,16.0795002,1.15283,67.7778015
"G44",338,"EXO",NA,NA,NA,NA,NA,NA,NA,41,41,"G44_EXO_338","https://static.inaturalist.org/photos/168071981/medium.jpeg"," ","2021-11-09 12:26:29","filipe70",3,-6.60753600958,41.4694015601,"2021-11-09","12:26",14.4687996,653.3029785,1367.3900146,48.3590012,599.3129883,0.0379697,10188.5996094,0,137.6660004,0.0685573,0,422.9110107,235.1690063,148.4400024,9522.8603516,40.8204002,5.9836402,15.2263002,1.74634,57.4594002
"G33",23,"PERM",NA,NA,NA,NA,NA,NA,NA,42,42,"G33_PERM_23","https://static.inaturalist.org/photos/164563801/medium.jpeg"," ","2021-10-20 15:31:14","srcosta",10,-6.62496582591,41.4344972276,"2021-10-20","15:31",13.4794998,721.7890015,1528.5500488,48.3872986,587.2449951,1,10723.2001953,0,127.4509964,0,0.0056108,583.2119751,246.9609985,176.8860016,5452.2001953,40.8590012,6.15238,13.2479,1.29997,50.085701
"G33",20,"FOR",NA,NA,NA,NA,NA,NA,NA,43,43,"G33_FOR_20","https://static.inaturalist.org/photos/164540577/medium.jpeg"," ","2021-10-20 12:00:32","carolina_duarte",5,-6.57358670037,41.3619859396,"2021-10-20","12:00",12.5302,890.2849731,1857.5899658,48.1873016,575.9559937,1,8238.5498047,0,117.9449997,0,0,768.9140015,249.947998,93.4065018,8947.5097656,42.6433983,6.1726499,20.5891991,3.0975201,61.3040009
"G33",22,"CROP",NA,NA,NA,NA,NA,NA,NA,45,45,"G33_CROP_22","https://static.inaturalist.org/photos/164554104/medium.jpeg"," ","2021-10-20 14:05:57","carolina_duarte",7,-6.54920708694,41.3185188803,"2021-10-20","14:05",12.8193998,855.2399902,1875.0699463,48,580.4050293,1,4238.7001953,0,123.7559967,0,0,728.9769897,249.4069977,90.1148987,6035.5097656,33.6810989,6.7899299,19.3155994,1.42067,57.4267998
"G33",19,"URB",NA,NA,NA,NA,NA,NA,NA,46,46,"G33_URB_19","https://inaturalist-open-data.s3.amazonaws.com/photos/164535450/medium.jpeg"," ","2021-10-20 10:49:38","mcvs",8,-6.70254587189,41.3423165353,"2021-10-20","10:49",12.6022997,908.4000244,1897.4200439,48.5,575.7520142,0.505705,631.867981,0,109.7720032,0,949.0479736,734.8389893,249.1779938,157.9400024,5396.9399414,39.9071007,6.1283202,20.9507999,1.60798,55.3927002
"G23",350,"URB",NA,NA,NA,NA,NA,NA,NA,48,48,"G23_URB_350","https://static.inaturalist.org/photos/168979023/medium.jpeg"," ","2021-11-15 16:47:47","filipe70",3,-6.62257806563,41.2864312127,"2021-11-15","16:47",12.9277,838.3699951,1804.8599854,48.0959015,582.4749756,1,5961.0297852,0,121.538002,0,53.0152016,696.3640137,249.3809967,117.375,4410.7402344,39.7638016,6.0566301,18.9417,1.60988,57.2316017
"G23",351,"EXO",NA,NA,NA,NA,NA,NA,NA,49,49,"G23_EXO_351","https://static.inaturalist.org/photos/168979630/medium.jpeg"," ","2021-11-15 16:41:42","filipe70",3,-6.72602897815,41.2647774741,"2021-11-15","16:41",13.0577002,855.3829956,1264.4699707,48.1590004,581.8040161,0.0299035,3159.3400879,0.140062,147.2870026,0,0,657.151001,246.1490021,142.5180054,6860.9199219,41.1758995,5.6706901,5.6516199,1.37845,56.9136009
