"ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Longitude","Latitude"
3354,33,69,29,5888,159,-73,232,37,22,110,-39,1125,121,57,22,344,202,280,299,9.236217,63.051077
3355,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.457755,59.269309
3356,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.457755,59.269309
3357,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.457755,59.269309
3358,33,69,29,5888,159,-73,232,37,22,110,-39,1125,121,57,22,344,202,280,299,9.236217,63.051077
3359,71,51,21,6752,199,-41,240,124,12,160,-11,729,88,37,26,245,134,204,143,10.457755,59.269309
3360,38,69,25,7127,185,-86,271,91,-18,132,-51,801,97,41,27,268,133,246,156,9.648413,59.649062
3361,44,71,25,7388,196,-84,280,98,-12,141,-50,758,93,37,28,257,122,238,142,9.786664,59.697043
3362,38,69,25,7127,185,-86,271,91,-18,132,-51,801,97,41,27,268,133,246,156,9.643528,59.634927
3363,44,71,25,7388,196,-84,280,98,-12,141,-50,758,93,37,28,257,122,238,142,9.738536,59.673384
3364,95,56,32,4229,186,16,170,75,111,150,44,1143,132,68,25,384,208,233,333,-4.1683,51.8806
3365,99,54,32,4200,189,21,168,80,113,154,48,971,112,57,25,328,175,200,276,-4.5588,51.816
3366,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.646147
3367,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3368,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3369,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3370,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3371,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.525027,53.603364
3372,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3373,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3374,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3375,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3376,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3377,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3378,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3379,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3380,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3381,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.928407,52.613346
3382,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3383,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3384,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3385,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.989114,51.64255
3386,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3387,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3388,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3389,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3390,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.646147
3391,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.531841,53.369621
3392,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3393,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.122059,50.169891
3394,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.122059,50.169891
3395,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.989114,51.64255
3396,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3397,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.531841,53.369621
3398,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3399,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.531841,53.369621
3400,96,74,36,4603,210,8,202,49,59,156,40,716,76,46,16,217,149,165,194,-2.14001,51.369127
3401,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.989114,51.64255
3402,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3403,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3404,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.989114,51.64255
3405,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3406,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3407,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.984778,51.643449
3408,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.928407,52.613346
3409,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.645248
3410,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3411,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3412,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.531841,53.369621
3413,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.536905,53.372615
3414,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.989114,51.64255
3415,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3416,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.986224,51.639853
3417,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3418,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3419,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3420,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3421,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3422,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3423,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3424,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.981889,51.640751
3425,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.517465,53.596701
3426,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3427,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3428,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3429,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3430,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3431,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3432,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.646147
3433,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.122059,50.169891
3434,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3435,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3436,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3437,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3438,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3439,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3440,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3441,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.645248
3442,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3443,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3444,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.517465,53.596701
3445,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.646147
3446,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3447,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.986224,51.639853
3448,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.536905,53.372615
3449,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3450,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3451,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3452,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.645248
3453,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.517465,53.596701
3454,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3455,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3456,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.983332,51.646146
3457,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.531841,53.369621
3458,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3459,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.536905,53.372615
3460,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.536905,53.372615
3461,96,59,36,3807,183,20,163,80,107,145,51,893,105,54,24,300,164,190,244,-4.536905,53.372615
3462,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3463,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.986224,51.639853
3464,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3465,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3466,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3467,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3468,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.122059,50.169891
3469,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.382984,52.75674
3470,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.986224,51.639853
3471,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3472,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.164356,54.101029
3473,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3474,93,69,36,4484,197,6,191,68,58,151,37,775,76,49,14,222,154,200,191,-2.457124,53.044138
3475,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.981889,51.640751
3476,92,74,36,4673,207,2,205,44,55,153,35,730,77,47,16,223,153,166,198,-1.976253,51.360217
3477,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3478,100,56,32,4159,193,23,170,59,139,155,50,1068,131,58,29,378,178,189,354,-5.120719,50.170826
3479,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.165882,54.100128
3480,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3481,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.646147
3482,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.517557,53.598004
3483,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.370391,52.66958
3484,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.645248
3485,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.987668,51.645248
3486,80,67,34,4630,187,-8,195,31,127,141,22,921,100,61,16,285,194,202,257,-2.928407,52.613346
3487,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3488,79,71,36,4559,187,-7,194,32,97,138,22,1185,132,74,20,378,230,257,343,-2.162823,54.100132
3489,89,70,35,4605,197,0,197,40,55,149,32,698,67,44,12,194,143,179,171,-2.384553,52.766623
3490,94,74,34,4982,214,-3,217,159,58,159,32,621,59,40,9,165,136,165,148,-0.771258,52.58378
3491,100,78,36,4823,218,7,211,73,61,163,40,674,71,42,17,207,143,150,177,0.173648,51.172781
3492,93,74,34,4989,213,-3,216,39,57,158,30,645,61,43,9,172,142,170,157,-0.915301,52.548326
3493,100,76,36,4803,216,8,208,74,118,162,41,696,78,44,21,223,141,146,189,0.436718,51.006606
3494,97,82,38,4717,217,5,212,73,60,159,39,689,70,44,16,209,149,153,181,-0.133647,51.108842
3495,104,79,37,4857,224,11,213,77,65,168,44,641,64,40,14,189,135,151,161,0.113607,51.392414
3496,98,81,37,4870,220,2,218,71,62,162,37,663,67,40,14,194,142,153,163,-0.375127,51.066583
3497,68,71,36,4534,176,-17,193,21,85,127,12,1158,126,75,18,365,228,254,332,-2.028488,54.436363
3498,94,70,34,4698,205,4,201,45,58,155,35,652,64,44,11,183,140,168,163,-0.322223,53.590555
3499,90,71,36,4590,198,1,197,41,56,150,32,689,66,44,11,192,144,174,171,-2.493207,52.545073
3500,99,78,38,4424,212,11,201,55,141,157,45,800,93,44,23,266,152,154,242,-1.884493,50.721718
3501,105,77,37,4613,219,14,205,57,150,165,48,772,86,45,22,252,151,154,224,-1.337014,50.968986
3502,93,74,34,4989,213,-3,216,39,57,158,30,645,61,43,9,172,142,170,157,-0.90545,52.529356
3503,99,76,36,4715,214,5,209,49,146,160,40,788,87,48,20,254,158,162,226,-1.183975,51.087616
3504,98,81,37,4870,220,2,218,71,62,162,37,663,67,40,14,194,142,153,163,-0.458789,51.083004
3505,97,82,38,4717,217,5,212,73,60,159,39,689,70,44,16,209,149,153,181,-0.11088,51.036531
3506,90,71,36,4588,199,3,196,42,54,150,33,809,80,55,11,232,175,200,210,-2.0394,52.950624
3507,93,74,34,4989,213,-3,216,39,57,158,30,645,61,43,9,172,142,170,157,-0.883106,52.596574
3508,85,72,38,4238,188,2,186,122,51,140,32,658,71,44,14,188,137,172,158,-1.600401,54.858982
3509,91,70,35,4626,204,6,198,45,107,153,36,862,98,53,20,279,170,175,263,-2.640788,50.708322
3510,99,78,38,4424,212,11,201,55,141,157,45,800,93,44,23,266,152,154,242,-1.909977,50.729833
3511,99,76,38,4475,211,12,199,55,142,158,45,796,92,46,22,262,154,157,241,-2.122399,50.688437
3512,86,69,34,4614,194,-4,198,36,52,146,28,739,73,49,12,212,156,179,190,-2.52379,52.636638
3513,95,74,36,4620,208,3,205,47,58,155,37,677,70,42,15,202,137,162,176,-1.974657,51.651539
3514,98,73,37,4516,208,11,197,52,62,157,43,678,69,43,13,194,141,168,175,-2.199515,51.837488
3515,98,78,37,4555,214,8,206,52,143,158,43,785,89,44,22,256,153,156,231,-1.785849,50.918515
3516,89,67,34,4634,196,1,195,40,136,150,31,853,92,55,17,265,177,183,243,-2.960462,52.265298
3517,94,70,34,4698,205,4,201,45,58,155,35,652,64,44,11,183,140,168,163,-0.269004,53.598787
3518,91,75,35,4720,207,-2,209,42,54,153,33,727,77,46,17,224,152,165,197,-1.674189,51.424507
3519,102,72,35,4789,215,12,203,77,119,164,43,678,76,44,20,217,138,144,181,0.800964,51.160336
3520,92,72,37,4437,199,7,192,129,57,150,37,635,63,42,11,175,135,164,156,-1.231516,54.101386
3521,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
3522,88,79,31,6233,226,-23,249,167,47,167,8,701,68,44,13,200,143,200,167,8.227386,50.416176
3523,99,76,33,5608,223,-2,225,170,57,170,27,819,80,54,12,237,175,237,190,6.156889,50.856415
3524,74,63,26,6352,207,-31,238,152,20,158,-3,594,67,35,20,183,109,167,141,14.842387,56.209656
3525,68,68,26,6675,203,-50,253,76,12,155,-15,864,95,47,23,275,150,228,210,12.485334,57.899432
3526,57,83,27,7404,221,-79,300,142,-3,156,-34,661,77,33,27,226,108,211,135,15.2081,59.631475
3527,57,83,27,7404,221,-79,300,142,-3,156,-34,661,77,33,27,226,108,211,135,15.2081,59.631475
3528,36,58,28,5280,150,-56,206,8,58,106,-28,1999,250,90,33,709,304,393,593,6.581103,61.074193
3529,49,80,22,9988,234,-126,360,174,-70,174,-81,646,87,31,31,235,104,235,122,37.63119,54.85844
3530,49,80,22,9988,234,-126,360,174,-70,174,-81,646,87,31,31,235,104,235,122,37.62268,54.87642
3531,49,80,22,9988,234,-126,360,174,-70,174,-81,646,87,31,31,235,104,235,122,37.62268,54.87642
3532,49,80,22,9988,234,-126,360,174,-70,174,-81,646,87,31,31,235,104,235,122,37.62268,54.87642
3533,106,56,32,4233,199,28,171,64,120,160,55,963,112,56,25,325,171,196,286,-4.665266,51.165295
3534,106,56,32,4233,199,28,171,64,120,160,55,963,112,56,25,325,171,196,286,-4.665266,51.165295
3535,104,79,37,4857,224,11,213,77,65,168,44,641,64,40,14,189,135,151,161,0.122034,51.395904
3536,84,70,37,4413,188,0,188,60,104,142,29,1006,108,56,22,318,184,228,270,-3.399308,54.796886
3537,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.599372,54.78357
3538,87,68,34,4615,193,-3,196,61,54,147,29,722,72,47,13,207,148,176,182,-2.763022,52.712651
3539,83,69,36,4410,187,-1,188,59,103,141,28,1027,112,57,23,331,186,227,278,-3.56444,54.526899
3540,91,72,36,4577,200,2,198,43,56,151,34,695,66,45,11,192,146,179,172,-2.281446,52.635664
3541,90,73,36,4591,200,2,198,43,54,150,33,725,71,49,10,203,157,184,185,-2.143909,52.599952
3542,104,79,37,4857,224,11,213,77,65,168,44,641,64,40,14,189,135,151,161,0.122034,51.395904
3543,90,73,36,4591,200,2,198,43,54,150,33,725,71,49,10,203,157,184,185,-2.143909,52.599952
3544,90,75,36,4660,203,-5,208,41,54,150,32,677,68,41,14,195,139,171,170,-1.70573,51.987123
3545,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.89003,54.210195
3546,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.888497,54.210207
3547,90,75,36,4660,203,-5,208,41,54,150,32,677,68,41,14,195,139,171,170,-1.70573,51.987123
3548,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.888516,54.211105
3549,106,56,32,4233,199,28,171,64,120,160,55,963,112,56,25,325,171,196,286,-4.665266,51.165295
3550,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.890049,54.211094
3551,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.599372,54.78357
3552,90,69,36,4468,193,3,190,66,54,148,34,1085,118,66,20,338,211,262,290,-2.516938,53.596838
3553,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.885411,54.209331
3554,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.890049,54.211094
3555,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.599372,54.78357
3556,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.610242,54.782617
3557,90,73,36,4591,200,2,198,43,54,150,33,725,71,49,10,203,157,184,185,-2.143909,52.599952
3558,100,77,36,4797,217,6,211,49,148,163,40,835,94,50,22,274,162,166,244,-1.043616,50.841641
3559,90,75,36,4660,203,-5,208,41,54,150,32,677,68,41,14,195,139,171,170,-1.70573,51.987123
3560,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.599359,54.782671
3561,91,72,36,4577,200,2,198,43,56,151,34,695,66,45,11,192,146,179,172,-2.287451,52.650033
3562,100,77,36,4797,217,6,211,49,148,163,40,835,94,50,22,274,162,166,244,-1.043474,50.841639
3563,100,77,36,4797,217,6,211,49,148,163,40,835,94,50,22,274,162,166,244,-1.043474,50.841639
3564,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.890049,54.211094
3565,104,79,37,4857,224,11,213,77,65,168,44,641,64,40,14,189,135,151,161,0.122034,51.395904
3566,84,70,37,4413,188,0,188,60,104,142,29,1006,108,56,22,318,184,228,270,-3.399308,54.796886
3567,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.888516,54.211105
3568,87,68,34,4615,193,-3,196,61,54,147,29,722,72,47,13,207,148,176,182,-2.775625,52.672115
3569,98,57,34,3957,188,24,164,59,134,150,50,1081,142,56,32,391,175,183,365,-5.217466,49.995008
3570,100,77,36,4797,217,6,211,49,148,163,40,835,94,50,22,274,162,166,244,-1.043474,50.841639
3571,90,75,36,4660,203,-5,208,41,54,150,32,677,68,41,14,195,139,171,170,-1.70573,51.987123
3572,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.885411,54.209331
3573,83,69,36,4410,187,-1,188,59,103,141,28,1027,112,57,23,331,186,227,278,-3.56444,54.526899
3574,70,71,36,4555,179,-17,196,22,90,130,13,1095,116,67,19,344,209,244,307,-2.599372,54.78357
3575,82,71,37,4459,187,-4,191,57,103,140,26,1022,107,58,21,318,191,235,273,-3.287999,54.825844
3576,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.888497,54.210207
3577,106,56,32,4233,199,28,171,64,120,160,55,963,112,56,25,325,171,196,286,-4.665266,51.165295
3578,84,70,35,4607,191,-4,195,59,105,144,26,1105,121,64,22,354,204,250,299,-2.894454,54.202074
3579,100,77,36,4797,217,6,211,49,148,163,40,835,94,50,22,274,162,166,244,-1.043616,50.841641
